"","Name","Platform","Year_of_Release","Genre","Publisher","EU_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Rating","Name_imp","Platform_imp","Year_of_Release_imp","Genre_imp","Publisher_imp","EU_Sales_imp","Global_Sales_imp","Critic_Score_imp","Critic_Count_imp","User_Score_imp","User_Count_imp","Rating_imp"
"9507","Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan","3DS",2011,"Role-Playing","Square Enix",0,0.13,52,5,6.2,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9508","The IdolM@ster: One for All","PS3",2014,"Misc","Namco Bandai Games",0,0.13,51,4,5,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9509","NBA 08","PS3",2007,"Sports","Sony Computer Entertainment",0,0.13,63,37,6,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9510","Amagami","PS2",2009,"Adventure","Enterbrain",0,0.13,60,5,5.75,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9511","NCIS","Wii",2011,"Adventure","Ubisoft",0.04,0.13,71,11,7.4,13,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9512","Thor: God of Thunder","DS",2011,"Action","Sega",0.04,0.13,64,18,7.2,9,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9513","No Fear Downhill Mountain Biking","PS",1998,"Sports","Codemasters",0.05,0.13,61,9,8.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9514","Fire ProWrestling","GBA",2001,"Fighting","Spike",0.03,0.13,70,12,7.95,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9515","Eternal Poison (JP sales)","PS2",2008,"Role-Playing","Banpresto",0,0.13,50,4,5.8,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9516","Mission: Impossible - Operation Surma","X",2003,"Platform","Atari",0.03,0.13,67,27,6.8,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9517","Legendary","PS3",2008,"Shooter","Atari",0.03,0.13,50,31,7.1,31,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9518","Chuck E. Cheeses Game Room","DS",2010,"Misc","UFO Interactive",0,0.13,51,5,6.75,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9519","MX 2002 Featuring Ricky Carmichael","X",2001,"Racing","THQ",0.03,0.13,74,15,8.1,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9520","Zoobles! Spring to Life!","DS",2011,"Misc","Activision",0.02,0.13,63,11,6.5,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9521","Romance of the Three Kingdoms IV: Wall of Fire","PS",1995,"Strategy","Tecmo Koei",0.03,0.13,68,14,7.5,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9522","Illusion of Gaia","SNES",1993,"Role-Playing","Nintendo",0,0.13,52,9,7.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9523","Ben 10 Galactic Racing","DS",2011,"Racing","D3Publisher",0.03,0.13,60,7,6.4,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9524","Disney's Kim Possible: Kimmunicator","DS",2005,"Platform","Disney Interactive Studios",0.01,0.13,61,14,7.5,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9525","Mega Man Anniversary Collection","X",2005,"Platform","Capcom",0.03,0.13,80,12,9.2,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9526","Sallys Salon","DS",2008,"Simulation","Capcom",0,0.13,50,4,5.8,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9527","F1 2011","PSV",2011,"Racing","Codemasters",0.07,0.13,66,27,6.3,26,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9528","Disruptor","PS",1995,"Shooter","Interplay",0.05,0.13,61,9,7.75,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9529","Shrek Smash n Crash Racing","GC",2006,"Racing","Activision",0.03,0.13,75,28,3.1,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"9530","Drakengard 2","PS2",2005,"Role-Playing","Ubisoft",0.05,0.13,58,34,5.5,49,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9531","Grand Knights History","PSP",2011,"Role-Playing","Marvelous Interactive",0,0.13,52,5,6.2,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9532","Scene It? Bright Lights! Big Screen!","PS3",2009,"Misc","Warner Bros. Interactive Entertainment",0.01,0.13,58,10,5.85,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9533","Harvest Moon DS (jp sales)","DS",2005,"Simulation","Rising Star Games",0,0.13,66,13,6.7,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9534","NBA Jam 2000","N64",1999,"Sports","Acclaim Entertainment",0.01,0.13,64,10,8.1,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9535","Sin and Punishment","N64",2000,"Shooter","Nintendo",0,0.13,52,9,7.95,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9536","Castlevania: Legacy of Darkness","N64",1999,"Platform","Konami Digital Entertainment",0.02,0.13,64,11,7.75,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9537","Shrek Super Party","X",2002,"Misc","TDK Mediactive",0.03,0.13,33,9,8,11,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9538","Sonic Riders","X",2006,"Racing","Sega",0.03,0.13,56,33,8.1,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9539","Transformers: Prime","WiiU",2012,"Action","Activision",0.03,0.13,66,9,7,33,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9540","Venetica","X360",2010,"Role-Playing","DTP Entertainment",0.03,0.13,42,14,7.3,18,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9541","Rally Fusion: Race of Champions","PS2",2002,"Racing","Activision",0.05,0.13,73,19,8.25,20,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9542","Street Fighter IV","PC",2009,"Fighting","Capcom",0.05,0.13,91,23,7.9,354,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9543","The House of the Dead","SAT",1997,"Shooter","Sega",0,0.13,52,9,7.75,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9544","Persona 4: Arena","X360",2012,"Fighting","Atlus",0.01,0.13,83,21,7.3,60,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9545","Etrian Odyssey V","3DS",2016,"Role-Playing","Atlus",0,0.13,68,6,6.95,21,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9546","Cabelas Alaskan Adventure","X360",2006,"Sports","Activision",0,0.13,48,11,5.6,17,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9547","RealSports Volleyball","2600",1981,"Sports","Atari",0.01,0.13,64,10,8.1,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9548","Heroes of the Pacific","X",2005,"Simulation","Codemasters",0.03,0.13,76,33,8.2,5,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9549","Space Camp","Wii",2009,"Action","Activision",0,0.13,62,13,6.2,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"9550","RollerCoaster Tycoon","X",2003,"Strategy","Atari",0.03,0.13,62,8,8.3,12,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9551","NightCaster","X",2002,"Action","Microsoft Game Studios",0.03,0.13,61,27,5.7,7,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9552","FIFA World Cup Germany 2006","GC",2006,"Sports","Electronic Arts",0.03,0.13,76,17,6.2,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9553","Hitman 2: Silent Assassin","GC",2003,"Action","Eidos Interactive",0.03,0.13,83,17,5.5,8,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9554","Lovely Lisa and Friends","DS",2010,"Simulation","Tomy Corporation",0,0.13,51,5,6.75,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9555","All Star Cheer Squad 2","Wii",2009,"Sports","THQ",0,0.13,60,5,5.75,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9556","Ape Escape 3","PS2",2005,"Platform","Sony Computer Entertainment",0.05,0.13,77,51,8.5,22,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9557","Digimon Racing","GBA",2004,"Racing","Namco Bandai Games",0.03,0.13,62,10,8.05,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9558","Crouching Tiger, Hidden Dragon","PS2",2003,"Action","Ubisoft",0.05,0.13,48,26,3.7,6,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9559","Last Bronx","SAT",1996,"Fighting","Sega",0,0.13,52,9,7.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9560","Science Papa","Wii",2009,"Misc","Activision",0.01,0.13,58,10,5.85,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9561","Barbie and the Three Musketeers","DS",2009,"Adventure","Activision",0,0.13,60,5,5.75,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9562","Momotaro Douchuuki","SAT",1997,"Misc","Hudson Soft",0,0.13,52,9,7.75,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9563","Iridion II","GBA",2003,"Shooter","Vivendi Games",0.03,0.13,78,13,8.3,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9564","Whiplash","PS2",2003,"Racing","Eidos Interactive",0.05,0.13,66,32,8.7,15,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9565","Watch Dogs","WiiU",2014,"Action","Ubisoft",0.05,0.13,62,15,6.4,164,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9566","007: Quantum of Solace","DS",2008,"Action","Activision",0.01,0.13,65,10,6,8,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9567","Family Fortunes","Wii",2009,"Misc","Mindscape",0.12,0.13,65,7,6.4,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9568","Peppa Pig: Fun and Games","Wii",2010,"Misc","Ubisoft",0.11,0.13,59,9,6.6,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9569","Borderlands: Double Game Add-On Pack","X360",2010,"Shooter","Take-Two Interactive",0.02,0.13,62,9,5.5,6,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9570","Farming Simulator 2011","PC",2010,"Simulation","Focus Home Interactive",0.13,0.13,74,36,7,23,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"9571","Crush3D","3DS",2012,"Platform","Sega",0.04,0.13,71,32,7.4,16,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9572","BlazBlue: Continuum Shift II","PSP",2011,"Fighting","PQube",0.02,0.13,77,8,6.8,10,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9573","Game Party: Champions","WiiU",2012,"Action","Warner Bros. Interactive Entertainment",0.03,0.13,24,8,3.5,21,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9574","Summon Night: Twin Age","DS",2007,"Role-Playing","Banpresto",0,0.13,73,21,7.2,11,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9575","Spider-Man: Battle for New York","DS",2006,"Platform","Activision",0,0.13,68,13,6.9,8,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9576","Go Play: Circus Star","Wii",2009,"Action","Majesco Entertainment",0,0.13,60,5,5.75,7,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9577","Popn Music Portable","PSP",2010,"Misc","Konami Digital Entertainment",0,0.13,51,5,6.75,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9578","Destroy All Humans! Path of the Furon","X360",2008,"Action","THQ",0.04,0.13,65,14,7,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9579","Nintendo Puzzle Collection","GC",2003,"Puzzle","Nintendo",0,0.13,63,17,6.35,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9580","Army Men: Soldiers of Misfortune","Wii",2008,"Shooter","Zoo Games",0,0.13,59,7,2.5,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"9581","Green Lantern: Rise of the Manhunters","3DS",2011,"Action","Warner Bros. Interactive Entertainment",0.03,0.13,42,6,3.9,7,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9582","Otogi: Myth of Demons","X",2002,"Action","Sega",0.02,0.13,80,40,8.5,28,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9583","Margots Word Brain","Wii",2008,"Puzzle","Zoo Digital Publishing",0,0.13,50,4,5.8,6,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9584","Dreamworks 2-in-1 Party Pack","DS",2010,"Misc","Activision",0,0.13,51,5,6.75,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9585","Alter Echo","PS2",2003,"Shooter","THQ",0.05,0.13,62,26,7,9,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9586","Walt Disney Pictures Presents: The Wild","GBA",2006,"Platform","Disney Interactive Studios",0.03,0.13,71,14,7.3,12,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9587","Tony Hawks Pro Skater 5","XOne",2015,"Sports","Activision",0.02,0.13,39,18,2.1,132,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9588","Puyo Puyo!! 20th Anniversary","3DS",2011,"Puzzle","Sega",0,0.13,52,5,6.2,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9589","Deception IV: Blood Ties","PSV",2014,"Action","Tecmo Koei",0.02,0.13,67,19,7.5,61,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9590","Puzzle de Harvest Moon","DS",2007,"Puzzle","Natsume",0,0.13,41,5,6.3,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9591","Metal Max 3","DS",2010,"Role-Playing","Enterbrain",0,0.13,51,5,6.75,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9592","Rock Band Track Pack Volume 1","PS2",2008,"Misc","MTV Games",0.05,0.13,65,12,7.9,9,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9593","My Baby: First Steps","Wii",2009,"Simulation","SouthPeak Games",0,0.13,60,5,5.75,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9594","Namco Soccer Prime Goal","PS",1995,"Sports","Sony Computer Entertainment",0,0.13,52,9,7.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9595","NBA 08","PS2",2007,"Sports","Sony Computer Entertainment",0.05,0.13,59,16,7.25,16,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9596","Rocksmith","PC",2011,"Misc","Ubisoft",0.04,0.13,78,5,8.1,57,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9597","Gundam Breaker 3","PSV",2016,"Action","Namco Bandai Games",0,0.13,68,6,6.95,21,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9598","Monster Hunter Frontier Online","X360",2010,"Role-Playing","Capcom",0,0.13,51,5,6.75,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9599","Naruto Shippuden: Kizuna Drive","PSP",2010,"Action","Namco Bandai Games",0.02,0.13,57,22,5,6,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9600","Shin Megami Tensei: Digital Devil Saga","PS2",2004,"Role-Playing","Ghostlight",0.05,0.13,78,42,8.2,48,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9601","Rango: The Video Game","X360",2011,"Action","Electronic Arts",0.06,0.13,68,25,8,9,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9602","Megamind: The Blue Defender","PSP",2010,"Adventure","THQ",0.03,0.13,56,6,7.05,9,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9603","Puppies 3D","3DS",2011,"Misc","Ubisoft",0.04,0.13,71,11,7.4,13,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9604","Cars 2","PSP",2011,"Racing","Disney Interactive Studios",0.01,0.13,62,7,6.65,19,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9605","Yu-Gi-Oh! Nightmare Troubadour (JP sales)","DS",2005,"Action","Konami Digital Entertainment",0.03,0.13,71,8,8.4,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9606","Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution","PS2",2005,"Misc","Sega",0,0.13,66,13,6.7,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9607","Mystic Ark","SNES",1995,"Role-Playing","Enix Corporation",0,0.13,52,9,7.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9608","Eat Lead: The Return of Matt Hazard","PS3",2009,"Shooter","D3Publisher",0.02,0.13,51,38,6.5,21,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9609","The Price is Right 2010 Edition","DS",2009,"Misc","Ubisoft",0,0.13,60,5,5.75,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9610","Cabelas Dangerous Hunts 2009","PS3",2008,"Sports","Activision Value",0,0.13,39,6,1.8,10,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9611","Yomawari","PSV",2015,"Adventure","Nippon Ichi Software",0.03,0.13,67,12,7.1,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"9612","Tom Clancys Splinter Cell: Double Agent","Wii",2006,"Action","Ubisoft",0.01,0.13,61,12,7.4,16,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9613","Ty the Tasmanian Tiger 2: Bush Rescue","GBA",2004,"Platform","Electronic Arts",0.03,0.13,63,7,8,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9614","Star Wars: Lethal Alliance","PSP",2006,"Action","Ubisoft",0.01,0.13,61,31,7,7,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9615","Teenage Mutant Ninja Turtles 2: Battle Nexus","X",2004,"Action","Konami Digital Entertainment",0.03,0.13,48,20,5.6,8,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9616","LEGO Racers 2","PS2",2001,"Racing","Electronic Arts",0.05,0.13,58,4,6.45,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9617","Backyard Baseball","GC",2003,"Sports","Infogrames",0.03,0.13,70,4,9.4,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9618","Sega GT","DC",2000,"Racing","Sega",0,0.13,84,25,7.7,11,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9619","Mytran Wars","PSP",2009,"Strategy","Deep Silver",0.02,0.13,68,16,8.8,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9620","Steel Battalion: Heavy Armor","X360",2012,"Misc","Capcom",0.02,0.13,38,58,2.4,92,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9621","Green Lantern: Rise of the Manhunters","X360",2011,"Action","Warner Bros. Interactive Entertainment",0.04,0.13,59,17,7.2,23,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9622","Legends of Wrestling","GC",2002,"Fighting","Acclaim Entertainment",0.03,0.13,50,18,6.8,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9623","Fit in Six","PS3",2011,"Sports","Ubisoft",0,0.13,72,20,7,10,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"9624","Wild Earth: African Safari","Wii",2008,"Simulation","Majesco Entertainment",0.02,0.13,60,7,6.4,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"9625","Gunstar Heroes","GEN",1992,"Shooter","Sega",0,0.13,52,9,7.2,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
